transaction_id,client_name,IBAN,contact_email,amount,category,status
TX-10646,Vega Analytics SL,FR91 6527 7911 904895849088,accounts@vega42.com,1139.00,Subscriptions,refunded
TX-11386,Vega Analytics BV,FR23 2468 1269 889300010365,accounts@vega22.com,780.00,Logistics,settled
TX-10756,Tarragon Labs GmbH,IT30 5483 2875 111439698549,accounts@tarragon38.com,1449.00,Professional Services,settled
TX-10978,Iberia Supply SA,ES30 5275 9295 186806178791,accounts@iberia25.com,300.00,Professional Services,refunded
TX-11553,Marlin Foods SAS,IT25 6028 6259 434640382786,accounts@marlin3.com,316.00,Logistics,settled
TX-11300,Praxis Digital Ltd,FR10 3621 4568 853992397136,accounts@praxis47.com,553.00,Logistics,settled
TX-10108,Ancora Works SAS,NL68 7078 9850 634120719599,accounts@ancora2.com,860.00,Subscriptions,settled
TX-11463,Cinder Energy GmbH,NL39 9606 9243 314242668018,accounts@cinder74.com,240.00,Logistics,settled
TX-10035,Ancora Works SAS,NL40 3068 8758 955070585433,accounts@ancora39.com,746.00,Subscriptions,settled
TX-10662,Nordic Retail GmbH,ES64 4924 9464 888235474949,accounts@nordic20.com,1600.00,Subscriptions,refunded
TX-11539,Bastion Studio Ltd,IT48 7011 5795 939130280665,accounts@bastion16.com,410.00,Logistics,settled
TX-11202,Novara Logistics GmbH,FR73 2426 5937 963004903816,accounts@novara32.com,382.00,Logistics,settled
TX-10334,Tarragon Labs BV,IT96 9199 3469 545285100605,accounts@tarragon21.com,621.00,Subscriptions,settled
TX-10584,Cinder Energy SL,NL14 5269 9904 794329446784,accounts@cinder54.com,230.00,Subscriptions,settled
TX-10929,Marlin Foods SAS,IT96 9055 2723 601365097623,accounts@marlin3.com,260.00,Professional Services,settled
TX-11668,Nordic Retail SL,ES36 8152 2477 418626180528,accounts@nordic60.com,460.00,Marketing,settled
TX-11871,Ancora Works SA,NL47 2765 6718 973226892666,accounts@ancora79.com,210.00,Training,settled
TX-10934,Cobalt Trading BV,NL72 9147 4781 905047590087,accounts@cobalt64.com,1148.00,Professional Services,settled
TX-10561,Kestrel Clinics Ltd,DE75 8300 8975 153798292304,accounts@kestrel34.com,801.00,Subscriptions,settled
TX-10221,Praxis Digital SA,FR49 9148 1379 219354711271,accounts@praxis30.com,353.00,Subscriptions,settled
TX-11246,Cobalt Trading SL,NL91 2457 6944 528636756590,accounts@cobalt84.com,149.00,Logistics,settled
TX-11813,Ancora Works SAS,NL76 7901 8807 692382641387,accounts@ancora2.com,246.00,Training,settled
TX-10322,Rioja Hospitality Ltd,FR10 7483 6443 898998080862,accounts@rioja77.com,120.00,Subscriptions,settled
TX-11138,Ancora Works Ltd,NL75 6511 7981 677303083491,accounts@ancora22.com,839.00,Hardware,settled
TX-10783,Cobalt Trading BV,NL28 8974 8155 271363626724,accounts@cobalt4.com,584.00,Professional Services,settled
TX-11696,Novara Logistics SL,FR57 8748 4525 656092600577,accounts@novara12.com,293.00,Marketing,settled
TX-10303,Delta Ventures GmbH,IT21 7640 7213 587668801906,accounts@delta8.com,564.00,Subscriptions,settled
TX-11746,Vega Analytics GmbH,FR84 8819 8606 224356141519,accounts@vega62.com,319.00,Marketing,settled
TX-10755,Solace Industrial BV,ES78 6228 8227 955800273809,accounts@solace70.com,1260.00,Professional Services,settled
TX-10162,Cinder Energy SL,NL53 8967 4145 385294866888,accounts@cinder54.com,686.00,Subscriptions,settled
TX-10864,Tarragon Labs GmbH,IT98 6454 9698 146568811580,accounts@tarragon1.com,1646.00,Professional Services,settled
TX-10060,Iberia Supply SA,ES36 4457 5335 941348697524,accounts@iberia25.com,354.00,Subscriptions,settled
TX-10052,Orion Media SA,NL37 8933 5530 856128695961,accounts@orion49.com,158.00,Subscriptions,settled
TX-10607,Tarragon Labs BV,IT71 7246 6742 853474420092,accounts@tarragon58.com,189.00,Subscriptions,settled
TX-11850,Cinder Energy BV,NL51 5045 9819 841553040088,accounts@cinder34.com,133.00,Training,settled
TX-10419,Solace Industrial BV,ES69 1829 3752 838406374110,accounts@solace10.com,1154.00,Subscriptions,settled
TX-10535,Iberia Supply Ltd,ES88 4209 4072 252687477596,accounts@iberia65.com,120.00,Subscriptions,settled
TX-10611,Nordic Retail GmbH,ES62 6935 2746 297809113110,accounts@nordic80.com,1120.00,Subscriptions,settled
TX-10023,Bastion Studio SA,IT40 5451 6502 501346078411,accounts@bastion73.com,645.00,Subscriptions,settled
TX-10867,Bastion Studio SAS,IT69 1669 6989 569877722802,accounts@bastion93.com,1702.00,Professional Services,settled
TX-10771,Ancora Works SA,NL83 8972 2873 857855092056,accounts@ancora19.com,1708.00,Professional Services,settled
TX-10509,Ancora Works SAS,NL36 1152 5933 633841827734,accounts@ancora39.com,123.00,Subscriptions,settled
TX-11873,Mistral Group GmbH,DE94 9978 7370 675054496823,accounts@mistral19.com,328.00,Training,settled
TX-11033,Lumen Systems GmbH,DE31 2934 4365 567467776722,accounts@lumen26.com,1602.00,Hardware,settled
TX-11073,Mistral Group BV,DE59 2617 6243 286687472117,accounts@mistral76.com,894.00,Hardware,settled
TX-10400,Novara Logistics SL,FR49 6362 2415 802961709893,accounts@novara72.com,1153.00,Subscriptions,settled
TX-10125,Iberia Supply SAS,ES53 8430 7532 634133661881,accounts@iberia8.com,707.00,Subscriptions,settled
TX-10606,Bastion Studio SA,IT63 7068 1711 997570511906,accounts@bastion36.com,554.00,Subscriptions,settled
TX-10247,Iberia Supply SA,ES97 3252 1084 805973319056,accounts@iberia25.com,120.00,Subscriptions,settled
TX-11484,Halcyon Consulting Ltd,ES77 8240 6132 748355554562,accounts@halcyon35.com,782.00,Logistics,settled
TX-11224,Mistral Group SL,DE64 3756 1922 223035280879,accounts@mistral96.com,507.00,Logistics,settled
TX-11799,Marlin Foods Ltd,IT64 7140 3379 844653936649,accounts@marlin83.com,120.00,Training,settled
TX-10410,Praxis Digital SAS,FR31 8365 8635 502745958114,accounts@praxis27.com,519.00,Subscriptions,settled
TX-11854,Cinder Energy SL,NL81 1942 6695 711635140305,accounts@cinder17.com,120.00,Training,settled
TX-11239,Rioja Hospitality Ltd,FR75 4438 2622 944520856549,accounts@rioja40.com,414.00,Logistics,settled
TX-10644,Marlin Foods Ltd,IT96 9363 8987 674820942294,accounts@marlin83.com,1837.00,Subscriptions,refunded
TX-10993,Tarragon Labs SL,IT22 1962 1853 524998892039,accounts@tarragon18.com,300.00,Professional Services,refunded
TX-10656,Kestrel Clinics SAS,DE77 9745 6073 545679598896,accounts@kestrel14.com,627.00,Subscriptions,refunded
TX-11592,Cobalt Trading SL,NL26 9843 1326 128741304368,accounts@cobalt84.com,120.00,Marketing,settled
TX-10300,Cinder Energy GmbH,NL29 4948 4144 897556078550,accounts@cinder37.com,846.00,Subscriptions,settled
TX-11677,Ancora Works SAS,NL96 8875 1570 432811346167,accounts@ancora2.com,584.00,Marketing,settled
TX-10989,Rioja Hospitality SA,FR26 8066 4385 868834402141,accounts@rioja0.com,1170.00,Professional Services,refunded
TX-10730,Novara Logistics SL,FR88 3906 8460 841153931824,accounts@novara72.com,792.00,Professional Services,settled
TX-10671,Novara Logistics SL,FR86 1267 9480 272296400037,accounts@novara72.com,347.00,Professional Services,settled
TX-10007,Praxis Digital SA,FR24 5279 3925 842140169349,accounts@praxis7.com,304.00,Subscriptions,settled
TX-10458,Halcyon Consulting SAS,ES59 9561 7858 789316609031,accounts@halcyon15.com,132.00,Subscriptions,settled
TX-10506,Mistral Group SL,DE91 5190 9761 899798613995,accounts@mistral96.com,715.00,Subscriptions,settled
TX-10971,Halcyon Consulting SA,ES28 2750 3869 379460756905,accounts@halcyon55.com,1629.00,Professional Services,settled
TX-10121,Vega Analytics SL,FR64 2768 9032 665641959772,accounts@vega5.com,1230.00,Subscriptions,settled
TX-10746,Praxis Digital Ltd,FR86 2914 6050 504048739665,accounts@praxis47.com,454.00,Professional Services,settled
TX-11904,Novara Logistics SL,FR78 1286 3783 512590736268,accounts@novara35.com,-257.00,Training,refunded
TX-10566,Lumen Systems SL,DE62 7357 8391 907032058320,accounts@lumen66.com,338.00,Subscriptions,settled
TX-11552,Orion Media SAS,NL88 5493 6926 448126338341,accounts@orion9.com,539.00,Logistics,settled
TX-10798,Praxis Digital SAS,FR20 3376 3525 732645689727,accounts@praxis87.com,352.00,Professional Services,settled
TX-11869,Delta Ventures BV,IT22 3534 7130 834315644355,accounts@delta88.com,825.00,Training,settled
TX-11340,Cobalt Trading GmbH,NL74 3627 1178 608871301064,accounts@cobalt44.com,769.00,Logistics,settled
TX-10545,Cinder Energy GmbH,NL35 5374 3636 468230106415,accounts@cinder14.com,197.00,Subscriptions,settled
TX-11619,Vega Analytics SL,FR77 8763 1160 502788007547,accounts@vega42.com,480.00,Marketing,settled
TX-10948,Lumen Systems GmbH,DE31 1322 9821 515455502957,accounts@lumen86.com,1215.00,Professional Services,settled
TX-11006,Ancora Works SA,NL15 9411 2763 757119956976,accounts@ancora19.com,503.00,Hardware,settled
TX-11084,Orion Media SAS,NL50 6613 5282 672172582522,accounts@orion32.com,404.00,Hardware,settled
TX-11722,Tarragon Labs BV,IT18 1112 1529 978202112000,accounts@tarragon21.com,236.00,Marketing,settled
TX-11458,Tarragon Labs SL,IT98 4909 3789 503926773184,accounts@tarragon78.com,571.00,Logistics,settled
TX-10304,Cinder Energy GmbH,NL91 1154 3807 208663837890,accounts@cinder14.com,1121.00,Subscriptions,settled
TX-10787,Delta Ventures GmbH,IT14 8917 7038 247787202740,accounts@delta8.com,1566.00,Professional Services,settled
TX-10196,Bastion Studio SAS,IT56 7272 1530 876888247736,accounts@bastion93.com,703.00,Subscriptions,settled
TX-11047,Halcyon Consulting SAS,ES57 5255 9314 551531772868,accounts@halcyon15.com,1438.00,Hardware,settled
TX-11403,Iberia Supply Ltd,ES91 2694 2817 681526925167,accounts@iberia5.com,362.00,Logistics,settled
TX-11577,Cinder Energy GmbH,NL71 3205 4005 851359873139,accounts@cinder74.com,477.00,Logistics,refunded
TX-11573,Delta Ventures GmbH,IT65 1392 3735 199240423051,accounts@delta8.com,2685.00,Logistics,refunded
TX-11828,Kestrel Clinics SAS,DE95 5354 2703 722643199628,accounts@kestrel14.com,816.00,Training,settled
TX-11001,Marlin Foods Ltd,IT64 7033 4053 658003744133,accounts@marlin23.com,602.00,Hardware,settled
TX-11670,Cinder Energy SL,NL70 7165 8593 415706531945,accounts@cinder54.com,957.00,Marketing,settled
TX-11530,Lumen Systems SL,DE35 9752 7215 979667651430,accounts@lumen6.com,635.00,Logistics,settled
TX-11249,Halcyon Consulting SAS,ES54 5620 5440 871206000737,accounts@halcyon38.com,120.00,Logistics,settled
TX-11628,Mistral Group SL,DE31 8790 1004 515165439968,accounts@mistral36.com,471.00,Marketing,settled
TX-10469,Halcyon Consulting Ltd,ES12 6535 5965 494731897202,accounts@halcyon95.com,1172.00,Subscriptions,settled
TX-11173,Vega Analytics GmbH,FR66 3297 8713 454614483566,accounts@vega62.com,1705.00,Hardware,settled
TX-10660,Ancora Works Ltd,NL10 9981 7121 347702529931,accounts@ancora59.com,1765.00,Subscriptions,refunded
TX-10261,Mistral Group GmbH,DE87 7121 7813 999941564880,accounts@mistral19.com,120.00,Subscriptions,settled
TX-11796,Mistral Group SL,DE38 2346 2553 613641467392,accounts@mistral36.com,835.00,Training,settled
TX-11711,Halcyon Consulting SA,ES63 5569 6233 563707013363,accounts@halcyon55.com,543.00,Marketing,settled
TX-11183,Marlin Foods SAS,IT61 6181 1196 596208798644,accounts@marlin3.com,1555.00,Hardware,settled
TX-10698,Delta Ventures BV,IT97 6765 6822 902298481206,accounts@delta88.com,766.00,Professional Services,settled
TX-11137,Halcyon Consulting SAS,ES66 9500 6760 393508098662,accounts@halcyon75.com,884.00,Hardware,settled
TX-10575,Tarragon Labs BV,IT92 2198 5762 955584288132,accounts@tarragon21.com,369.00,Subscriptions,settled
TX-11877,Ancora Works SA,NL92 4292 5629 515876830856,accounts@ancora42.com,793.00,Training,settled
TX-10641,Halcyon Consulting SA,ES42 8807 2577 678492970833,accounts@halcyon55.com,952.00,Subscriptions,refunded
TX-11900,Cinder Energy GmbH,NL60 7226 3508 473171512258,accounts@cinder14.com,610.00,Training,refunded
TX-10669,Solace Industrial GmbH,ES51 4943 9939 378492906959,accounts@solace13.com,669.00,Professional Services,settled
TX-10429,Nordic Retail SL,ES85 6210 6878 859711080868,accounts@nordic60.com,981.00,Subscriptions,settled
TX-10505,Orion Media SAS,NL31 3017 7006 934402160254,accounts@orion32.com,785.00,Subscriptions,settled
TX-10855,Vega Analytics BV,FR62 9548 9015 377835787787,accounts@vega22.com,1140.00,Professional Services,settled
TX-11639,Praxis Digital SA,FR88 3509 3898 265650696322,accounts@praxis7.com,694.00,Marketing,settled
TX-10916,Solace Industrial GmbH,ES23 1537 9412 855549509559,accounts@solace50.com,267.00,Professional Services,settled
TX-10037,Atlas Partners Ltd,DE49 2771 1420 496906898409,accounts@atlas41.com,1012.00,Subscriptions,settled
TX-10130,Solace Industrial SL,ES23 9313 4485 298115628227,accounts@solace90.com,963.00,Subscriptions,settled
TX-10970,Kestrel Clinics SA,DE50 6395 7388 409312909606,accounts@kestrel31.com,851.00,Professional Services,settled
TX-11158,Novara Logistics SL,FR11 3815 6353 622679784362,accounts@novara35.com,1436.00,Hardware,settled
TX-10757,Tarragon Labs SL,IT54 6218 5440 288748133196,accounts@tarragon41.com,136.00,Professional Services,settled
TX-10263,Orion Media SAS,NL35 9792 3455 317529817193,accounts@orion32.com,1095.00,Subscriptions,settled
TX-11534,Marlin Foods Ltd,IT85 1164 4721 623439750224,accounts@marlin23.com,391.00,Logistics,settled
TX-11771,Vega Analytics BV,FR69 4730 8549 562430276094,accounts@vega82.com,1304.00,Marketing,refunded
TX-10578,Cobalt Trading SL,NL88 6008 3496 827729620601,accounts@cobalt84.com,438.00,Subscriptions,settled
TX-11490,Cobalt Trading SL,NL47 8888 6428 174079282743,accounts@cobalt24.com,373.00,Logistics,settled
TX-10266,Tarragon Labs BV,IT96 6049 1356 609602885936,accounts@tarragon21.com,130.00,Subscriptions,settled
TX-11227,Cobalt Trading GmbH,NL93 7150 2468 698088031498,accounts@cobalt44.com,473.00,Logistics,settled
TX-11511,Praxis Digital SA,FR32 6261 2763 997225596472,accounts@praxis7.com,120.00,Logistics,settled
TX-11253,Praxis Digital Ltd,FR68 3999 8191 558724365118,accounts@praxis10.com,618.00,Logistics,settled
TX-10879,Tarragon Labs SL,IT31 5259 4715 714631453750,accounts@tarragon78.com,924.00,Professional Services,settled
TX-11680,Novara Logistics GmbH,FR83 9306 7291 972952887577,accounts@novara32.com,902.00,Marketing,settled
TX-10637,Lumen Systems BV,DE83 3148 4744 228390846127,accounts@lumen46.com,2195.00,Subscriptions,refunded
TX-11292,Tarragon Labs GmbH,IT21 2742 3137 901516917996,accounts@tarragon1.com,438.00,Logistics,settled
TX-11694,Rioja Hospitality Ltd,FR64 7565 1366 334792135573,accounts@rioja77.com,699.00,Marketing,settled
TX-11373,Praxis Digital Ltd,FR77 4507 5250 334567181201,accounts@praxis10.com,731.00,Logistics,settled
TX-11294,Rioja Hospitality Ltd,FR70 4309 9741 291188167272,accounts@rioja77.com,421.00,Logistics,settled
TX-10631,Bastion Studio SA,IT77 7933 8836 799729790084,accounts@bastion13.com,1311.00,Subscriptions,refunded
TX-10027,Ancora Works SAS,NL63 9818 9947 874856070374,accounts@ancora2.com,275.00,Subscriptions,settled
TX-11864,Tarragon Labs BV,IT54 2336 6565 674229022509,accounts@tarragon58.com,164.00,Training,settled
TX-10853,Cinder Energy BV,NL24 8627 8513 632475647712,accounts@cinder34.com,993.00,Professional Services,settled
TX-10444,Vega Analytics GmbH,FR83 4695 3664 674632522232,accounts@vega25.com,938.00,Subscriptions,settled
TX-11013,Rioja Hospitality SAS,FR98 7637 8974 482299900457,accounts@rioja20.com,1566.00,Hardware,settled
TX-11063,Tarragon Labs GmbH,IT51 2463 7711 596993185041,accounts@tarragon38.com,1780.00,Hardware,settled
TX-10482,Ancora Works Ltd,NL48 9530 7506 841439427140,accounts@ancora22.com,666.00,Subscriptions,settled
TX-11778,Atlas Partners Ltd,DE36 2971 9013 879569995483,accounts@atlas41.com,785.00,Training,settled
TX-10593,Novara Logistics SL,FR61 6781 6653 728699405145,accounts@novara35.com,126.00,Subscriptions,settled
TX-11245,Ancora Works SA,NL44 3041 9707 242747112232,accounts@ancora19.com,182.00,Logistics,settled
TX-11658,Vega Analytics BV,FR57 7191 1554 514012010269,accounts@vega82.com,539.00,Marketing,settled
TX-10663,Novara Logistics SL,FR93 9715 5404 621294050451,accounts@novara72.com,981.00,Subscriptions,refunded
TX-10138,Orion Media SAS,NL37 9394 2864 542846465000,accounts@orion69.com,519.00,Subscriptions,settled
TX-10218,Atlas Partners SA,DE69 3007 5382 672064803502,accounts@atlas61.com,907.00,Subscriptions,settled
TX-10724,Ancora Works SA,NL67 5731 3960 254859208130,accounts@ancora79.com,120.00,Professional Services,settled
TX-10123,Halcyon Consulting SAS,ES47 8433 9282 872847692041,accounts@halcyon38.com,808.00,Subscriptions,settled
TX-10999,Kestrel Clinics SA,DE95 2574 7020 756153407834,accounts@kestrel91.com,280.00,Hardware,settled
TX-11686,Rioja Hospitality SAS,FR56 1820 7050 427123345775,accounts@rioja20.com,120.00,Marketing,settled
TX-10892,Rioja Hospitality SA,FR64 7056 7326 575347326358,accounts@rioja37.com,1540.00,Professional Services,settled
TX-11500,Nordic Retail BV,ES59 2758 8601 638788895724,accounts@nordic3.com,317.00,Logistics,settled
TX-11023,Kestrel Clinics SAS,DE12 3643 5718 347310339622,accounts@kestrel14.com,1575.00,Hardware,settled
TX-11243,Rioja Hospitality Ltd,FR36 2156 5413 913598217672,accounts@rioja40.com,605.00,Logistics,settled
TX-11728,Marlin Foods SAS,IT36 5333 2591 525613093606,accounts@marlin26.com,290.00,Marketing,settled
TX-11401,Atlas Partners SA,DE93 4633 5864 348671018609,accounts@atlas61.com,363.00,Logistics,settled
TX-11785,Novara Logistics SL,FR29 3297 8697 149852706965,accounts@novara35.com,120.00,Training,settled
TX-10569,Rioja Hospitality Ltd,FR87 2417 5612 666933126143,accounts@rioja77.com,1056.00,Subscriptions,settled
TX-11126,Rioja Hospitality SA,FR93 2818 6544 366605243179,accounts@rioja0.com,1704.00,Hardware,settled
TX-11690,Atlas Partners SAS,DE78 2549 3065 288013338099,accounts@atlas21.com,403.00,Marketing,settled
TX-11678,Atlas Partners Ltd,DE60 9476 2743 694462726923,accounts@atlas41.com,687.00,Marketing,settled
TX-10804,Cobalt Trading SL,NL78 6797 8074 888981576848,accounts@cobalt24.com,1012.00,Professional Services,settled
TX-11019,Bastion Studio SA,IT52 1129 2682 909585752886,accounts@bastion13.com,1660.00,Hardware,settled
TX-10045,Cobalt Trading BV,NL37 6813 5232 539074999565,accounts@cobalt27.com,446.00,Subscriptions,settled
TX-11737,Mistral Group SL,DE72 3770 9605 716048250271,accounts@mistral96.com,557.00,Marketing,settled
TX-10691,Iberia Supply Ltd,ES52 4424 9814 375373945362,accounts@iberia5.com,471.00,Professional Services,settled
TX-10555,Tarragon Labs SL,IT50 9608 4603 333235986982,accounts@tarragon18.com,765.00,Subscriptions,settled
